id,product_id,image_url
83,25,https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_56_4.png
84,26,https://cdn2.cellphones.com.vn/media/catalog/product/l/a/laptop-dell-inspiron-16-5630_7_.png
85,26,https://cellphones.com.vn/media/catalog/product/l/a/laptop-dell-inspiron-16-5630_4.png
86,26,https://cellphones.com.vn/media/catalog/product/l/a/laptop-dell-inspiron-16-5630_7_.png
87,27,https://cdn2.cellphones.com.vn/media/catalog/product/c/p/cps-25-03_39_.png
88,27,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_38_.png
89,27,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_39_.png
90,28,https://cdn2.cellphones.com.vn/media/catalog/product/l/a/laptop-dell-vostro-3520-v5i5267w1_2_.png
91,28,https://cellphones.com.vn/media/catalog/product/l/a/laptop-dell-vostro-3520-v5i5267w1_1.png
92,28,https://cellphones.com.vn/media/catalog/product/l/a/laptop-dell-vostro-3520-v5i5267w1_2_.png
93,29,https://cdn2.cellphones.com.vn/media/catalog/product/g/r/group_744_1_7_2.png
94,29,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_40_.png
95,29,https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_7_2.png
96,30,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_10_2.png
97,30,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_41_.png
98,30,https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_10_2.png
99,31,https://cdn2.cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkbook-x-g2-iah-21tu0002cd_2_.png
100,31,https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkbook-x-g2-iah-21tu0002cd_1.png
101,31,https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkbook-x-g2-iah-21tu0002cd_2_.png
102,32,https://cdn2.cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkpad-p16v-gen-1-21fc001yus_2_.png
103,32,https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkpad-p16v-gen-1-21fc001yus_1.png
104,32,https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkpad-p16v-gen-1-21fc001yus_2_.png
105,33,https://cdn2.cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkpad-z16-gen-1-21d4000cus_2_.png
106,33,https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkpad-z16-gen-1-21d4000cus_1.png
107,33,https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-thinkpad-z16-gen-1-21d4000cus_2_.png
108,34,https://cdn2.cellphones.com.vn/media/catalog/product/g/r/group_744_3__4_2.png
109,34,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_28_.png
110,34,https://cellphones.com.vn/media/catalog/product/g/r/group_744_3__4_2.png
111,35,https://cdn2.cellphones.com.vn/media/catalog/product/l/a/laptop-msi-gaming-gf63-thin-10sc-813vn_2__4.png
112,35,https://cellphones.com.vn/media/catalog/product/l/a/laptop-msi-gaming-gf63-thin-10sc-813vn_3.png
113,35,https://cellphones.com.vn/media/catalog/product/l/a/laptop-msi-gaming-gf63-thin-10sc-813vn_2__4.png
114,36,https://cdn2.cellphones.com.vn/media/catalog/product/g/r/group_509_15__2.png
115,36,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_35_.png
116,36,https://cellphones.com.vn/media/catalog/product/g/r/group_509_15__2.png
117,37,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_105_2.png
118,37,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_44_.png
119,37,https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_105_2.png
120,38,https://cdn2.cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4092_6_.png
121,38,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4092-do.png
122,38,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4092_1__1.png
123,38,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4092_1.png
124,38,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4092_6_.png
125,39,https://cdn2.cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4094_2_.png
126,39,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4094_3__1.png
127,39,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4094_1.png
128,39,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4094_1__1.png
129,39,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4094_2__1.png
130,39,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4094_2_.png
131,40,https://cdn2.cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4095.png
132,40,https://cellphones.com.vn/media/catalog/product
133,40,https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-goojodoq-ab4095.png
134,41,https://cdn2.cellphones.com.vn/media/catalog/product/l/o/loa-edifier-m60_2.png
135,41,https://cellphones.com.vn/media/catalog/product
136,41,https://cellphones.com.vn/media/catalog/product/l/o/loa-edifier-m60_2.png
137,42,https://cdn2.cellphones.com.vn/media/catalog/product/g/r/group_179_6_41_3.png
138,42,https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_41_3.png
139,43,https://cdn2.cellphones.com.vn/media/catalog/product/g/r/group_179_6_53_2.png
140,43,https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_53_2.png
141,44,https://cdn2.cellphones.com.vn/media/catalog/product/h/u/huawei-matepad-pro-12-2-inch_3_3.jpg
142,44,https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-bang-huawei-matepad-pro-12-2-inch-2025-cu-tray-xuoc.jpg
143,44,https://cellphones.com.vn/media/catalog/product/h/u/huawei-matepad-pro-12-2-inch_3_3.jpg
144,45,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-11-pro-max-likgus-bvc-clear_1_.png
145,45,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-11-pro-max-likgus-bvc-clear_2__1.png
146,45,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-11-pro-max-likgus-bvc-clear_1_.png
147,46,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-12-pro-max-likgus-with-magsafe-clear_1_.png
148,46,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-12-pro-max-likgus-with-magsafe-clear_2__1.png
149,46,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-12-pro-max-likgus-with-magsafe-clear_1_.png
150,47,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-esr-air-armor-clear.png
151,47,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-esr-air-armor-clear_2__1.png
152,47,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-esr-air-armor-clear.png
153,48,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-itskins-ballistic-r-nylon_1_.png
