id,product_id,image_url
1,1,https://cdn2.cellphones.com.vn/200x/media/catalog/product/g/r/group_604_2__2_3_1.png
2,1,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo_CPS.png
3,1,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo-CPS-m.png
4,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:80/q:90/plain/https://cellphones.com.vn/media/wysiwyg/chibi2.png
5,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Voucher.gif
6,1,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
7,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:30/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Web/flash_sale/pdp-flashsale-badge.png
8,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_33_.png
9,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/DUMT_ZV0.png
10,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/hsbc_icon.png
11,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/vibb_bank.png
12,1,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/image_1010_1_.png
13,2,https://cdn2.cellphones.com.vn/200x/media/catalog/product/b/a/ban-di-chuot-asus-rog-strix-edge_1_.png
14,2,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo_CPS.png
15,2,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo-CPS-m.png
16,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:80/q:90/plain/https://cellphones.com.vn/media/wysiwyg/chibi2.png
17,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Voucher.gif
18,2,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
19,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:30/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Web/flash_sale/pdp-flashsale-badge.png
20,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/a/ban-di-chuot-asus-rog-strix-edge_2__1.png
21,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/DUMT_ZV0.png
22,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/hsbc_icon.png
23,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/vibb_bank.png
24,2,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/image_1010_1_.png
25,3,https://cdn2.cellphones.com.vn/200x/media/catalog/product/b/a/ban-phim-co-co-day-e-dra-ek316-den_1_.png
26,3,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo_CPS.png
27,3,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo-CPS-m.png
28,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:80/q:90/plain/https://cellphones.com.vn/media/wysiwyg/chibi2.png
29,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Voucher.gif
30,3,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
31,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:30/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Web/flash_sale/pdp-flashsale-badge.png
32,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/a/ban-phim-co-co-day-e-dra-ek316-den_2__1.png
33,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/a/ban-phim-co-co-day-e-dra-ek316-den_2__2.png
34,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/a/ban-phim-co-co-day-e-dra-ek316-den_2__3.png
35,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/DUMT_ZV0.png
36,3,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/hsbc_icon.png
37,4,https://cdn2.cellphones.com.vn/200x/media/catalog/product/b/a/ban-phim-co-co-day-rapoo-v501-87-den-xam-cam_1_.png
38,4,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo_CPS.png
39,4,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo-CPS-m.png
40,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:80/q:90/plain/https://cellphones.com.vn/media/wysiwyg/chibi2.png
41,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Voucher.gif
42,4,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
43,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:30/q:90/plain/https://cellphones.com.vn/media/wysiwyg/Web/flash_sale/pdp-flashsale-badge.png
44,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/a/ban-phim-co-co-day-rapoo-v501-87-den-xam-cam_2__1.png
45,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/DUMT_ZV0.png
46,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/hsbc_icon.png
47,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/vibb_bank.png
48,4,https://cdn2.cellphones.com.vn/insecure/rs:fill:0:0/q:100/plain/https://cellphones.com.vn/media/wysiwyg/Icon/image_1010_1_.png
49,5,https://cdn2.cellphones.com.vn/200x/media/catalog/product/b/a/ban-phim-co-gaming-e-dra-ek3104k-den_1_.png
50,5,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo_CPS.png
51,5,https://cdn2.cellphones.com.vn/x/media/wysiwyg/Web/Logo/Logo-CPS-m.png
