product_id,image_url
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-9.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-4.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-9.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-7.jpg
3,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang_1.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-3.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-10.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-6.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-5.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-10.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-6.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-xiaomi-17-ultra-4.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-10.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-2.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-xiaomi-17-ultra_1_2.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-7.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-8.jpg
