product_id,image_url
27,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-256-gb.png
27,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
28,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-max_3.jpg
28,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
29,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra-1.jpg
29,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
30,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb-3_2.jpg
30,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
31,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-ultra_3__3.png
31,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
32,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max.png
32,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
33,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno15f-5g.jpg
33,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
34,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-10.jpg
34,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
35,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-x8d-2.jpg
35,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
36,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_14t_pro_1_.png
36,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
37,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno15-5g-9.jpg
37,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
38,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_air-3_2.jpg
38,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
39,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus_1__1.png
39,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
40,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-14-pro-plus.jpg
40,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
41,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den.jpg
41,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
42,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a07-black.jpg
42,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
43,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-find-n6-0.jpg
44,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-poco-x8-pro-max_2.jpg
44,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
45,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra_1.jpg
45,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
46,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-honor-x9d-3_1.jpg
46,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
47,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-nothing-phone-2a-plus_1_.png
47,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
48,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-tecno-pova-7_8_.png
48,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
49,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_13_.png
49,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
50,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-256-gb.png
50,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
51,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-max_3.jpg
51,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
52,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra-1.jpg
52,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
53,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb-3_2.jpg
53,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
54,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-ultra_3__3.png
54,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
55,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max.png
55,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
56,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno15f-5g.jpg
56,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
57,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-10.jpg
57,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
58,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-x8d-2.jpg
58,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
59,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_14t_pro_1_.png
59,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
60,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno15-5g-9.jpg
60,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
61,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_air-3_2.jpg
61,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
62,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus_1__1.png
62,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
63,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-14-pro-plus.jpg
63,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
64,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den.jpg
64,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
65,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a07-black.jpg
65,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
66,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-find-n6-0.jpg
67,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-poco-x8-pro-max_2.jpg
67,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
68,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra_1.jpg
68,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
69,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-honor-x9d-3_1.jpg
69,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
